customerID,Churn,tenure,MonthlyCharges,TotalCharges,log_TotalCharges,gender_Male,StreamingTV_Yes,no_IS,OnlineBackup_Yes,TechSupport_Yes,StreamingMovies_Yes,DeviceProtection_Yes,SeniorCitizen_1,InternetService_DSL,InternetService_Fiber_optic,PhoneService_Yes,MultipleLines_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,Partner_Yes,OnlineSecurity_Yes,Dependents_Yes,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,PaperlessBilling_Yes,y
1635-FJFCC,No,5,44.05,202.15,2.305673745669693,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2499-AJYUA,No,72,110.8,7882.25,3.896650205193204,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
6919-ELBGL,No,72,114.95,8196.4,3.9136231446478753,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0
3966-HRMZA,No,3,75.05,202.9,2.307282047033346,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6425-JWTDV,No,48,19.25,855.1,2.9320169064342014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
8405-IGQFX,No,63,90.05,5817.0,3.7646990637983677,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
8224-IVVPA,No,27,56.7,1652.95,3.2182597168185643,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
9477-LGWQI,No,70,80.15,5600.15,3.748199659738314,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0
1410-RSCMR,No,7,71.35,515.75,2.712439236645189,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
0139-IVFJG,No,2,90.35,190.5,2.279894980011638,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
6683-VLCTZ,Yes,20,98.55,1842.8,3.265478203580642,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
5730-DBDSI,No,66,19.7,1253.8,3.0982282655029403,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0030-FNXPP,No,3,19.85,57.2,1.7573960287930241,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2189-WWOEW,Yes,15,85.9,1269.55,3.1036498098150838,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1
5684-FJVYR,No,72,90.35,6563.4,3.8171288727163355,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0
4013-GUXND,No,1,20.8,20.8,1.3180633349627615,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1894-IGFSG,Yes,22,89.25,1907.85,3.2805442263779723,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
7379-POKDZ,Yes,3,70.3,208.85,2.31983447960114,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
1266-NZYUI,No,72,66.85,4758.8,3.6774974529135753,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
7969-FFOWG,No,65,19.9,1292.6,3.111464151586654,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
4718-DHSMV,No,11,35.8,363.15,2.560086048497414,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5175-WLYXL,No,22,78.85,1600.25,3.204187835867828,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
7817-OMJNA,No,14,20.4,275.7,2.4404367661057735,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8728-SKJLR,No,41,74.25,3089.1,3.4898319674614493,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3137-NYQQI,No,17,64.8,1175.6,3.070259577400575,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
7706-DZNKK,No,11,20.45,237.3,2.375297738217339,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0236-HFWSV,Yes,15,93.35,1444.65,3.159762641915878,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
3900-AQPHZ,Yes,1,19.9,19.9,1.2988530764097066,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5842-POCOP,Yes,5,88.9,454.15,2.657199318524401,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1
2037-XJFUP,Yes,33,95.8,3036.75,3.4824090401601135,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
8823-RLPWL,No,72,110.65,8065.65,3.906639372349678,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
9505-SQFSW,No,3,40.3,92.5,1.9661417327390327,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7314-OXENN,Yes,2,82.0,184.65,2.2663493119869975,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
3758-CKOQL,No,59,107.0,6152.3,3.7890375044864735,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
0322-CHQRU,Yes,2,45.35,89.5,1.951823035315912,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5676-CFLYY,No,71,73.35,5154.5,3.7121865439604593,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
7521-AFHAB,No,5,44.8,220.45,2.3433101031623416,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0285-INHLN,No,27,54.75,1510.3,3.17906322239498,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
4678-DVQEO,Yes,1,52.2,52.2,1.717670503002262,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
5125-CNDSP,No,63,40.6,2588.95,3.4131236630521835,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
0691-IFBQW,Yes,46,110.0,4874.8,3.6879568024595506,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1
4992-LTJNE,No,72,55.3,3983.6,3.6002757236989207,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
2202-OUTMO,No,34,60.85,2003.6,3.3018110230174766,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
0810-BDHAW,No,24,78.4,1832.4,3.263020283104046,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
0229-LFJAF,No,72,69.65,4908.25,3.690926675256138,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
7131-ZQZNK,No,60,59.85,3590.2,3.5551186425830554,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
3442-ZHHCC,No,68,76.9,5023.0,3.700963178159549,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
5726-CVNYA,No,8,19.85,146.6,2.166133970305109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
9871-ELEYA,No,34,67.65,2339.3,3.3690859208215076,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
4257-GAESD,No,6,45.0,298.7,2.475235222604128,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5173-WXOQV,No,2,64.2,143.65,2.1573056303279663,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
2040-OBMLJ,No,31,81.7,2548.65,3.4063101989430624,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
6286-ZHAOK,No,20,25.55,507.4,2.7053504628857117,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0
3807-XHCJH,No,1,20.0,20.0,1.3010299956639813,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
3009-JWMPU,Yes,62,96.75,6125.4,3.7871344541991157,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1
5671-RQRLP,No,70,75.65,5411.4,3.733309637309437,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
1450-GALXR,Yes,10,98.5,1058.25,3.024588277146048,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
8859-AXJZP,No,39,23.8,903.8,2.956072336995183,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0
3174-AKMAS,No,46,64.2,3009.5,3.4784943476608086,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
3138-BKYAV,Yes,6,85.35,489.45,2.6897083328435563,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
9926-PJHDQ,No,72,76.8,5468.45,3.737864245558466,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
7382-DFJTU,No,18,55.2,1058.1,3.024526714387152,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2798-NYLMZ,No,71,108.55,7616.0,3.881726935376418,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
4289-DTDKW,Yes,40,101.3,4113.1,3.6141692684491815,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
1820-TQVEV,Yes,1,69.55,69.55,1.8422971343280652,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
2239-JALAW,Yes,58,103.25,6017.65,3.779426924598977,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
4853-RULSV,Yes,70,104.0,7250.15,3.860346991881116,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
8098-TDCBU,No,42,25.25,1108.2,3.0446181458238852,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
3551-GAEGL,No,34,30.4,938.65,2.9725036844873167,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
4785-NKHCX,No,5,20.05,94.15,1.9738203243526837,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3196-NVXLZ,No,25,84.6,2088.05,3.3197408939777846,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
6275-YDUVO,Yes,2,86.2,178.7,2.252124552505644,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
0036-IHMOT,No,55,103.7,5656.75,3.752566985524987,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
0115-TFERT,Yes,21,111.2,2317.1,3.3649447772129473,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
4178-EGMON,No,70,88.0,5986.45,3.7771693595424893,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
4220-TINQT,No,61,106.35,6751.35,3.829390623042674,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
5318-YKDPV,No,43,79.15,3566.6,3.552254405235813,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0
7975-TZMLR,No,47,103.1,4889.3,3.689246685729236,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
0295-QVKPB,No,5,63.95,318.1,2.5025636691073636,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4335-BSMJS,No,62,25.8,1563.95,3.194222864407202,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2311-QYMUQ,Yes,16,89.45,1430.25,3.155411956437706,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
3643-AHCFP,Yes,7,95.6,644.35,2.80912183285429,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1
9146-JRIOX,No,14,25.55,372.45,2.5710679786102455,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
3104-OWCGK,Yes,60,90.95,5453.4,3.7366673538066846,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1
5337-IIWKZ,No,34,44.85,1442.6,3.1591459278540475,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
9101-BWFSS,Yes,50,108.55,5610.7,3.7490170479179072,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1
9650-VBUOG,No,38,25.05,963.95,2.9840545076712375,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
3487-EARAT,No,70,74.1,5222.3,3.7178618166639135,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
2672-TGEFF,No,37,88.8,3340.55,3.523817976482351,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
9231-ZJYAM,Yes,4,78.85,292.8,2.4665710723863543,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
4250-WAROZ,No,60,93.25,5774.55,3.761518146117168,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
8184-WMOFI,No,62,71.4,4487.3,3.651985105412111,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
6982-SSHFK,Yes,1,44.4,44.4,1.6473829701146199,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6092-QZVPP,No,36,79.2,2854.95,3.455598506657438,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4625-LAMOB,No,44,20.4,905.55,2.956912434909154,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0727-BMPLR,Yes,55,100.0,5509.3,3.7410964218191713,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1
0392-BZIUW,No,72,105.0,7589.8,3.8802303318848366,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1038-ZAGBI,Yes,12,19.8,229.6,2.3609718837259357,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
6549-NNDYT,No,13,30.85,394.1,2.595606434865603,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3027-ZTDHO,Yes,1,89.9,89.9,1.9537596917332287,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
0422-OHQHQ,No,15,20.55,295.95,2.4712183443078723,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
6916-HIJSE,No,65,84.85,5459.2,3.7371290051514103,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
2316-ESMLS,No,12,33.15,444.75,2.6481159567559627,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
9778-OGKQZ,No,72,92.0,6782.15,3.831367390787377,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
7408-OFWXJ,No,72,89.8,6510.45,3.813611007886562,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
6007-TCTST,No,72,115.8,8476.5,3.9282165663535795,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0
2252-NKNSI,No,52,85.15,4461.85,3.6495149659327377,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0
8713-IGZSO,No,2,24.85,62.0,1.792391689498254,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7905-TVXTA,No,5,64.35,352.65,2.5473438881806207,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7695-PKLCZ,No,68,20.5,1424.9,3.1537843864693698,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2382-BCKQJ,Yes,62,100.15,6413.65,3.807105256307096,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1
8374-UULRV,No,72,86.05,6309.65,3.8000052693416877,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
2207-NHRJK,Yes,1,50.8,50.8,1.7058637122839193,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3224-DFQNQ,No,66,89.0,5898.6,3.770748946485682,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
5275-PMFUT,No,72,64.8,4719.75,3.6739189951391857,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
4795-UXVCJ,No,26,19.8,457.3,2.6602012013806817,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9777-IQHWP,No,64,93.4,5822.3,3.7650945791494927,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
0947-MUGVO,Yes,20,73.65,1463.5,3.1653927267698108,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
9944-HKVVB,Yes,3,95.1,307.4,2.4877038631637265,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
4124-MMETB,Yes,22,94.65,2104.55,3.323159248195775,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1
3671-SHRSP,Yes,4,80.6,319.15,2.503994848765824,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
0979-MOZQI,No,62,39.0,2337.45,3.3687423297236605,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2732-ISEZX,No,5,20.5,104.3,2.018284308426531,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
3313-QKNKB,Yes,59,85.55,5084.65,3.7062610637877538,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
0323-XWWTN,No,3,26.4,121.25,2.0836817472743014,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
1937-OTUKY,No,72,98.2,7015.9,3.8460833902556897,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
1573-LGXBA,No,57,97.55,5598.0,3.7480328941301435,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1764-VUUMT,No,66,19.95,1269.1,3.1034958441097653,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
5073-WXOYN,Yes,60,50.8,3027.4,3.4810698065911576,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
4713-ZBURT,No,45,99.7,4634.35,3.665988829913313,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
3050-GBUSH,No,3,34.8,113.95,2.0567143295163945,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0207-MDKNV,Yes,15,105.1,1582.75,3.199412322193509,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
7876-AEHIG,No,51,60.15,3077.0,3.4881274962474587,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
7945-HLKEA,No,60,64.75,4039.5,3.6063276124671915,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
9342-VNIMQ,No,33,54.65,1665.2,3.2214664022147397,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
9851-KIELU,Yes,10,110.1,1043.3,3.0184092073820685,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
3523-BRGUW,No,26,19.3,504.2,2.7026028413404273,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3908-BLSYF,Yes,6,83.9,497.55,2.6968367305751637,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3199-NPKCN,No,67,111.25,7511.65,3.8757353440863493,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0
5170-PTRKA,No,49,35.8,1782.0,3.250907699700856,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0
4661-NJEUX,No,1,20.05,20.05,1.3021143769562011,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2123-AGEEN,No,7,84.35,609.65,2.7850805781373382,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1258-YMZNM,No,27,110.5,2857.6,3.456001437208452,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
0048-LUMLS,No,37,91.2,3247.55,3.5115558462906953,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
7549-MYGPK,Yes,63,100.55,6215.35,3.793465589741746,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1
5898-IGSLP,No,31,89.3,2823.0,3.450710878146919,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
3804-RVTGV,Yes,50,103.85,5017.9,3.700522002159753,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1
6259-WJQLC,No,32,81.1,2619.25,3.4181769525828454,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
9227-LUNBG,Yes,1,24.6,24.6,1.390935107103379,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7997-EASSD,No,63,81.2,4965.1,3.695927999862788,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
0730-KOAVE,No,30,94.3,2679.7,3.4280861762536494,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0
8975-SKGRX,No,71,116.1,8310.55,3.9196297667517186,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
0678-RLHVP,No,53,105.55,5682.25,3.7545203373122957,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
4315-MURBD,Yes,12,98.9,1120.95,3.04958624131185,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
2267-FPIMA,No,50,94.4,4914.9,3.691514685974868,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
1051-GEJLJ,No,2,19.5,27.55,1.440121603187804,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9734-YWGEX,Yes,9,98.3,923.5,2.96543689977626,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
2719-BDAQO,Yes,17,93.85,1625.65,3.2110270483733583,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
5285-MVEHD,No,56,105.6,6068.65,3.7830920909503694,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
0379-DJQHR,No,67,81.35,5398.6,3.7322811503591358,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
0781-LKXBR,Yes,9,100.5,918.6,2.9631264410819047,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
5543-QDCRY,No,4,56.4,234.85,2.3707905645192677,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0297-RBCSG,No,19,65.35,1231.85,3.0905578278459678,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4694-PHWFW,No,8,19.95,170.9,2.232742062720737,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0835-JKADZ,No,71,111.25,7984.15,3.9022286875428844,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
1907-UBQFC,Yes,10,72.85,688.65,2.837998551821702,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
7508-SMHXL,No,15,89.0,1288.3,3.1100170067921122,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
3865-YIOTT,No,72,106.1,7848.5,3.8947866626088907,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0
5993-BQHEA,No,12,20.05,267.0,2.4265112613645754,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6024-RUGGH,No,72,25.2,1798.9,3.2550070217917555,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
6513-EECDB,Yes,1,73.55,73.55,1.866582677063549,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
3956-CJUST,No,23,75.4,1643.55,3.215782920704707,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
4079-WWQQQ,No,72,65.55,4807.45,3.6819147760437434,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
